Times,elabsed_time,dec_code_err,dec_disp_err,dec10b_counter,rst_counter,enc10b_counter
2024-07-07_14:31:06,1799.2924411296844,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:31:16,1808.724603176117,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:31:25,1818.3338572978973,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:31:35,1827.899881362915,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:31:44,1837.1884367465973,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:31:54,1846.6537799835205,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:32:03,1856.1012170314789,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:32:13,1865.6291003227234,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:32:22,1874.9586818218231,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:32:31,1884.428096294403,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:32:41,1893.901874780655,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:32:50,1903.3326423168182,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:33:00,1912.8136115074158,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:33:09,1922.2612671852112,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:33:19,1931.6092836856842,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:33:28,1941.117192029953,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:33:38,1950.5623669624329,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:33:47,1960.087858915329,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:33:56,1969.5527296066284,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:34:06,1979.0773358345032,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:34:15,1988.4526612758636,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:34:25,1998.0397021770477,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:34:34,2007.324550151825,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:34:44,2016.5824732780457,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:34:53,2025.5891652107239,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:35:02,2034.7032034397125,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:35:11,2043.9551560878754,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:35:20,2053.044147491455,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:35:29,2062.277429819107,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:35:38,2071.5168385505676,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:35:48,2080.6885929107666,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:35:57,2090.098900079727,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:36:06,2099.5496900081635,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:36:16,2108.91593337059,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:36:25,2118.448287010193,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:36:35,2127.789535999298,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:36:44,2137.2520685195923,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:36:54,2146.6121788024902,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:37:03,2156.0872616767883,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:37:12,2165.5043618679047,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:37:22,2174.853353738785,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:37:31,2184.3948175907135,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:37:41,2193.727326154709,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:37:50,2202.9901809692383,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:37:59,2212.4421887397766,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:38:09,2221.860605239868,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:38:18,2231.2763679027557,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:38:28,2240.770856142044,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:38:37,2250.1758255958557,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:38:46,2259.54593706131,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:38:56,2269.0314712524414,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:39:05,2278.401172876358,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:39:15,2287.7224457263947,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:39:24,2297.0786588191986,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:39:33,2306.4473950862885,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:39:43,2315.921672821045,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:39:52,2325.397570848465,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:40:02,2334.910745382309,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:40:11,2344.261116504669,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:40:21,2353.6798844337463,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:40:30,2363.03763794899,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:40:39,2372.490765810013,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:40:49,2381.9660341739655,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:40:58,2391.4124958515167,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:41:08,2400.725207567215,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:41:17,2410.2520797252655,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:41:27,2419.7361228466034,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:41:36,2429.0957770347595,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:41:45,2438.4496252536774,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:41:55,2447.995002269745,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:42:04,2457.368912935257,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:42:14,2466.942095041275,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:42:23,2476.329642534256,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:42:33,2485.7891182899475,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:42:42,2495.1608188152313,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:42:52,2504.5997483730316,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:43:01,2514.0751559734344,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:43:10,2523.47012090683,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:43:20,2532.9088225364685,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:43:29,2542.267846107483,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:43:39,2551.64826130867,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:43:48,2561.349205493927,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:43:58,2570.752742767334,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:44:07,2580.1202099323273,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:44:17,2589.699875354767,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:44:26,2599.0881900787354,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:44:35,2608.507705450058,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:44:45,2618.0100169181824,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:44:54,2627.2678170204163,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:45:04,2636.5573205947876,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:45:13,2646.0520782470703,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:45:22,2655.4829528331757,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:45:32,2664.8625676631927,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:45:41,2674.2881298065186,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:45:51,2683.7112357616425,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:46:00,2693.115558385849,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:46:10,2702.5669889450073,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:46:19,2711.951000928879,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:46:28,2721.4315071105957,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:46:38,2730.8909442424774,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:46:47,2740.34649682045,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:46:57,2749.824035167694,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:47:06,2759.232861995697,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:47:16,2768.68403840065,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:47:25,2778.1275572776794,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:47:34,2787.5431036949158,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:47:44,2797.0340559482574,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:47:53,2806.46422290802,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:48:03,2815.837991952896,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:48:12,2825.301884651184,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:48:22,2834.7535796165466,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:48:31,2844.227642059326,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:48:41,2853.6519598960876,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:48:50,2863.094579935074,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:48:59,2872.5451147556305,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:49:09,2881.912611246109,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:49:18,2891.369546890259,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:49:28,2900.9353172779083,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:49:37,2910.3909208774567,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:49:47,2919.6846561431885,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:49:56,2929.1594972610474,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:50:05,2938.5104961395264,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:50:15,2947.953444004059,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:50:24,2957.4526455402374,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:50:34,2966.8612093925476,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:50:43,2976.44304227829,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:50:53,2985.7218544483185,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:51:02,2995.085640192032,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:51:12,3004.566951274872,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:51:21,3014.0659432411194,0.0,0.0,215.0,0.0,216.0
2024-07-07_14:51:30,3023.4677419662476,0.0,0.0,247.0,0.0,248.0
2024-07-07_14:51:40,3032.875636100769,0.0,0.0,23.0,0.0,24.0
2024-07-07_14:51:49,3042.3372745513916,0.0,0.0,55.0,0.0,56.0
2024-07-07_14:51:59,3051.7107322216034,0.0,0.0,87.0,0.0,88.0
2024-07-07_14:52:08,3061.1953675746918,0.0,0.0,119.0,0.0,120.0
2024-07-07_14:52:18,3070.730764389038,0.0,0.0,151.0,0.0,152.0
2024-07-07_14:52:27,3080.179592370987,0.0,0.0,183.0,0.0,184.0
2024-07-07_14:01:07,3082.0164256095886,None,None,None,None,End of Test
