Times,TEMPERATURE,VCCAUX,VCCBRAM,VCCINT 
2024-06-12 12:10:35,50.0,1.863,1.040,1.041
2024-06-12 12:10:36,50.0,1.862,1.041,1.039
2024-06-12 12:10:38,50.0,1.862,1.041,1.041
2024-06-12 12:10:39,49.8,1.862,1.040,1.041
2024-06-12 12:10:40,49.8,1.863,1.041,1.040
2024-06-12 12:10:42,50.0,1.863,1.040,1.040
2024-06-12 12:10:43,49.8,1.862,1.041,1.040
2024-06-12 12:10:45,50.0,1.863,1.041,1.040
2024-06-12 12:10:46,49.8,1.862,1.041,1.040
2024-06-12 12:10:47,50.0,1.862,1.040,1.040
2024-06-12 12:10:49,50.0,1.863,1.042,1.041
2024-06-12 12:10:50,50.0,1.863,1.041,1.042
2024-06-12 12:10:51,50.0,1.863,1.041,1.040
2024-06-12 12:10:53,50.0,1.862,1.041,1.041
2024-06-12 12:10:54,50.1,1.862,1.040,1.040
2024-06-12 12:10:55,50.0,1.862,1.040,1.040
2024-06-12 12:10:57,50.0,1.862,1.040,1.040
2024-06-12 12:10:58,50.0,1.862,1.040,1.040
2024-06-12 12:10:59,50.0,1.862,1.040,1.040
2024-06-12 12:11:01,50.2,1.863,1.040,1.041
2024-06-12 12:11:02,50.0,1.863,1.041,1.041
2024-06-12 12:11:04,50.0,1.862,1.041,1.040
2024-06-12 12:11:05,49.8,1.862,1.040,1.040
2024-06-12 12:11:06,50.1,1.863,1.040,1.040
2024-06-12 12:11:08,50.1,1.863,1.041,1.041
2024-06-12 12:11:09,50.0,1.863,1.041,1.041
2024-06-12 12:11:10,50.0,1.863,1.041,1.040
2024-06-12 12:11:12,50.0,1.863,1.040,1.041
2024-06-12 12:11:13,50.0,1.862,1.040,1.040
2024-06-12 12:11:14,50.2,1.863,1.041,1.040
2024-06-12 12:11:16,50.0,1.863,1.040,1.040
2024-06-12 12:11:17,50.0,1.863,1.041,1.041
2024-06-12 12:11:18,50.1,1.863,1.041,1.040
2024-06-12 12:11:20,50.1,1.864,1.042,1.041
2024-06-12 12:11:21,50.0,1.863,1.041,1.040
2024-06-12 12:11:22,50.1,1.863,1.041,1.041
2024-06-12 12:11:24,50.0,1.862,1.041,1.040
2024-06-12 12:11:25,50.1,1.862,1.040,1.041
2024-06-12 12:11:26,49.8,1.863,1.040,1.040
2024-06-12 12:11:28,50.1,1.863,1.042,1.040
2024-06-12 12:11:29,50.0,1.863,1.041,1.040
2024-06-12 12:11:31,49.7,1.862,1.040,1.040
2024-06-12 12:11:32,50.1,1.863,1.041,1.042
2024-06-12 12:11:33,50.0,1.863,1.041,1.041
2024-06-12 12:11:35,50.0,1.863,1.041,1.041
0,0,0,0,End of Test
