Times,TEMPERATURE,VCCAUX,VCCBRAM,VCCINT 
2024-07-07 14:14:38,32.1,1.791,1.000,1.000
2024-07-07 14:14:42,32.1,1.791,1.000,1.000
2024-07-07 14:14:47,31.9,1.791,1.000,1.000
2024-07-07 14:14:51,32.0,1.790,1.000,1.000
2024-07-07 14:14:56,31.9,1.791,1.000,1.000
2024-07-07 14:15:00,32.0,1.791,1.000,1.000
2024-07-07 14:15:05,32.0,1.791,1.000,1.000
2024-07-07 14:15:09,31.9,1.791,1.000,0.999
2024-07-07 14:15:13,32.1,1.791,1.000,1.000
2024-07-07 14:15:18,32.1,1.792,1.000,1.000
2024-07-07 14:15:22,32.1,1.792,1.000,1.000
2024-07-07 14:15:27,32.2,1.791,1.000,1.000
2024-07-07 14:15:31,32.2,1.792,1.000,1.000
2024-07-07 14:15:36,32.0,1.791,1.000,1.000
2024-07-07 14:15:40,32.1,1.790,1.000,1.000
2024-07-07 14:15:45,32.1,1.792,1.000,1.000
2024-07-07 14:15:49,32.0,1.790,1.000,1.000
2024-07-07 14:15:53,31.9,1.791,1.000,1.000
2024-07-07 14:15:58,31.9,1.790,1.000,1.000
2024-07-07 14:16:02,32.0,1.791,1.000,1.000
2024-07-07 14:16:07,32.0,1.791,1.000,1.000
2024-07-07 14:16:11,32.1,1.791,1.000,1.000
2024-07-07 14:16:16,32.0,1.791,1.000,1.000
2024-07-07 14:16:20,31.7,1.791,1.000,1.000
2024-07-07 14:16:25,31.9,1.791,1.000,1.000
2024-07-07 14:16:29,32.0,1.791,1.000,1.000
2024-07-07 14:16:33,32.0,1.791,1.000,1.000
2024-07-07 14:16:38,31.9,1.791,1.000,1.000
2024-07-07 14:16:42,31.9,1.791,1.000,1.000
2024-07-07 14:16:47,32.1,1.791,1.000,1.000
2024-07-07 14:16:51,32.2,1.792,1.000,1.000
2024-07-07 14:16:56,32.0,1.790,1.000,1.000
2024-07-07 14:17:00,31.9,1.791,1.000,1.000
2024-07-07 14:17:04,32.1,1.792,1.000,1.000
2024-07-07 14:17:09,31.9,1.792,1.000,1.000
2024-07-07 14:17:13,32.0,1.792,1.000,1.000
2024-07-07 14:17:18,32.1,1.792,1.000,1.000
2024-07-07 14:17:22,32.0,1.791,1.000,1.000
2024-07-07 14:17:27,32.0,1.791,1.000,1.000
2024-07-07 14:17:31,32.0,1.792,1.000,1.000
2024-07-07 14:17:36,32.0,1.791,1.000,1.000
2024-07-07 14:17:40,32.2,1.792,1.000,1.000
2024-07-07 14:17:45,32.1,1.792,1.000,1.000
2024-07-07 14:17:49,32.1,1.792,1.001,1.000
2024-07-07 14:17:53,32.1,1.792,1.000,1.000
2024-07-07 14:17:58,32.0,1.791,1.000,1.000
2024-07-07 14:18:02,32.1,1.792,1.000,1.000
2024-07-07 14:18:07,31.7,1.792,1.000,1.000
2024-07-07 14:18:11,32.0,1.791,1.000,1.000
2024-07-07 14:18:16,32.0,1.792,1.000,1.000
2024-07-07 14:18:20,32.0,1.790,1.000,0.999
2024-07-07 14:18:24,32.0,1.792,1.000,1.000
2024-07-07 14:18:29,32.0,1.791,1.000,1.000
2024-07-07 14:18:33,31.9,1.791,1.000,1.000
2024-07-07 14:18:38,32.1,1.792,1.000,1.000
2024-07-07 14:18:42,31.9,1.792,1.000,1.000
2024-07-07 14:18:47,32.0,1.791,1.000,1.000
2024-07-07 14:18:51,32.1,1.792,1.001,1.000
2024-07-07 14:18:56,32.0,1.792,1.000,1.000
2024-07-07 14:19:00,32.1,1.792,1.000,1.000
2024-07-07 14:19:05,31.9,1.791,1.000,1.000
2024-07-07 14:19:09,31.6,1.791,1.000,1.000
2024-07-07 14:19:13,32.0,1.791,1.001,1.000
2024-07-07 14:19:18,32.1,1.791,1.000,1.000
2024-07-07 14:19:22,31.9,1.791,1.000,1.000
2024-07-07 14:19:27,31.9,1.791,1.000,1.000
2024-07-07 14:19:31,32.1,1.792,1.000,0.999
2024-07-07 14:19:36,31.9,1.791,1.000,1.000
2024-07-07 14:19:40,31.9,1.791,1.000,1.000
2024-07-07 14:19:44,32.0,1.791,1.000,1.000
2024-07-07 14:19:49,31.7,1.791,1.000,1.000
2024-07-07 14:19:53,31.9,1.792,1.000,1.000
2024-07-07 14:19:58,32.0,1.792,1.000,1.000
2024-07-07 14:20:02,31.9,1.792,1.000,1.000
2024-07-07 14:20:07,31.7,1.791,1.000,1.000
2024-07-07 14:20:11,31.9,1.791,1.000,1.000
2024-07-07 14:20:16,31.9,1.791,1.000,1.000
2024-07-07 14:20:20,31.9,1.792,1.000,1.000
2024-07-07 14:20:24,31.9,1.792,1.000,1.000
2024-07-07 14:20:29,32.0,1.792,1.000,1.000
2024-07-07 14:20:33,32.0,1.792,1.001,1.000
2024-07-07 14:20:38,31.9,1.791,1.000,1.000
2024-07-07 14:20:42,32.0,1.792,1.000,1.001
2024-07-07 14:20:47,31.9,1.790,1.000,0.999
2024-07-07 14:20:51,31.7,1.791,1.000,1.000
2024-07-07 14:20:56,31.9,1.791,1.000,1.000
2024-07-07 14:21:00,32.0,1.791,1.000,1.000
2024-07-07 14:21:05,31.9,1.791,1.000,0.999
2024-07-07 14:21:09,31.9,1.791,1.000,1.000
2024-07-07 14:21:13,31.9,1.791,1.000,1.000
2024-07-07 14:21:18,32.0,1.791,1.000,0.999
2024-07-07 14:21:22,31.9,1.792,1.000,1.000
2024-07-07 14:21:27,32.0,1.791,1.000,1.000
2024-07-07 14:21:31,32.0,1.792,1.000,1.000
2024-07-07 14:21:36,32.0,1.792,1.000,1.000
2024-07-07 14:21:40,31.9,1.792,1.000,1.000
2024-07-07 14:21:44,32.1,1.792,1.000,1.000
2024-07-07 14:21:49,31.9,1.791,1.000,1.000
2024-07-07 14:21:53,32.0,1.792,1.000,1.000
2024-07-07 14:21:58,32.0,1.791,1.000,1.000
2024-07-07 14:22:02,32.0,1.792,1.000,1.000
2024-07-07 14:22:07,31.7,1.791,1.000,1.000
2024-07-07 14:22:11,32.0,1.791,1.000,1.000
2024-07-07 14:22:16,31.7,1.791,1.000,0.999
2024-07-07 14:22:20,32.0,1.791,1.000,1.000
2024-07-07 14:22:24,31.9,1.791,1.000,1.000
2024-07-07 14:22:29,32.0,1.792,1.000,1.000
2024-07-07 14:22:33,32.0,1.791,1.000,1.000
2024-07-07 14:22:38,32.0,1.791,1.000,1.000
2024-07-07 14:22:42,32.0,1.791,1.000,1.000
2024-07-07 14:22:47,32.1,1.791,1.000,1.000
2024-07-07 14:22:51,32.0,1.792,1.000,1.000
2024-07-07 14:22:55,32.0,1.791,1.000,1.000
2024-07-07 14:23:00,32.1,1.791,1.000,1.000
2024-07-07 14:23:04,32.0,1.791,1.000,1.000
2024-07-07 14:23:09,32.0,1.791,1.001,1.000
2024-07-07 14:23:13,32.1,1.791,1.001,1.000
2024-07-07 14:23:18,32.2,1.792,1.001,1.000
2024-07-07 14:23:22,32.1,1.792,1.000,1.000
2024-07-07 14:23:26,32.2,1.792,1.001,1.000
2024-07-07 14:23:31,32.2,1.792,1.000,1.000
2024-07-07 14:23:35,32.1,1.791,1.000,1.000
2024-07-07 14:23:40,32.0,1.791,1.000,1.000
2024-07-07 14:23:44,32.1,1.791,1.000,1.000
2024-07-07 14:23:49,32.0,1.791,1.000,1.000
2024-07-07 14:23:53,32.2,1.792,1.000,1.000
2024-07-07 14:23:58,32.1,1.791,1.000,0.999
2024-07-07 14:24:02,32.1,1.792,1.000,1.000
2024-07-07 14:24:06,32.0,1.791,1.000,1.000
2024-07-07 14:24:11,32.0,1.791,1.000,0.999
2024-07-07 14:24:15,32.1,1.791,1.000,1.000
2024-07-07 14:24:20,32.0,1.790,1.000,1.000
2024-07-07 14:24:24,32.0,1.792,1.000,1.000
2024-07-07 14:24:29,32.0,1.791,1.000,1.000
2024-07-07 14:24:33,32.1,1.791,1.000,0.999
2024-07-07 14:24:37,32.1,1.791,1.000,1.000
2024-07-07 14:24:42,32.0,1.791,1.000,1.000
2024-07-07 14:24:46,32.4,1.791,1.000,1.000
2024-07-07 14:24:51,32.2,1.791,1.000,0.999
2024-07-07 14:24:55,32.4,1.790,1.000,1.000
2024-07-07 14:25:00,32.2,1.791,1.000,1.000
2024-07-07 14:25:04,32.1,1.791,1.000,1.000
2024-07-07 14:25:09,32.2,1.791,1.001,1.000
2024-07-07 14:25:13,32.4,1.792,1.000,1.000
2024-07-07 14:25:17,32.4,1.791,1.000,0.999
2024-07-07 14:25:22,32.1,1.791,1.000,1.000
2024-07-07 14:25:26,32.1,1.790,1.000,0.999
2024-07-07 14:25:31,32.2,1.791,1.000,1.000
2024-07-07 14:25:35,32.2,1.791,1.000,0.999
2024-07-07 14:25:40,32.2,1.791,1.000,1.000
2024-07-07 14:25:44,32.1,1.792,1.000,1.000
2024-07-07 14:25:48,32.4,1.791,1.000,1.000
2024-07-07 14:25:53,32.1,1.791,1.000,1.000
2024-07-07 14:25:57,32.1,1.791,1.000,1.000
2024-07-07 14:26:02,32.2,1.791,1.000,1.000
2024-07-07 14:26:06,32.1,1.791,1.000,1.000
2024-07-07 14:26:11,32.2,1.792,1.000,1.000
2024-07-07 14:26:15,32.2,1.792,1.000,1.000
2024-07-07 14:26:19,32.2,1.791,1.000,0.999
2024-07-07 14:26:24,32.1,1.792,1.000,1.000
2024-07-07 14:26:28,32.1,1.792,1.000,1.000
2024-07-07 14:26:33,32.1,1.792,1.000,1.000
2024-07-07 14:26:37,32.2,1.792,1.000,1.000
2024-07-07 14:26:42,32.1,1.792,1.001,1.000
2024-07-07 14:26:46,32.2,1.792,1.001,1.000
2024-07-07 14:26:50,32.1,1.791,1.000,1.000
2024-07-07 14:26:55,32.2,1.791,1.000,1.000
2024-07-07 14:26:59,32.1,1.791,1.000,1.000
2024-07-07 14:27:04,32.2,1.791,1.000,1.000
2024-07-07 14:27:08,32.2,1.792,1.000,1.000
2024-07-07 14:27:13,32.1,1.791,1.000,1.000
2024-07-07 14:27:17,32.2,1.792,1.000,1.000
2024-07-07 14:27:22,32.4,1.791,1.000,1.000
2024-07-07 14:27:26,32.4,1.792,1.000,1.000
2024-07-07 14:27:31,32.4,1.792,1.000,1.000
2024-07-07 14:27:35,32.5,1.792,1.000,1.000
2024-07-07 14:27:39,32.4,1.792,1.000,1.001
2024-07-07 14:27:44,32.2,1.791,1.000,1.000
2024-07-07 14:27:48,32.4,1.792,1.000,1.000
2024-07-07 14:27:53,32.1,1.791,1.000,1.000
2024-07-07 14:27:57,32.4,1.791,1.000,1.000
2024-07-07 14:28:02,32.2,1.791,1.000,1.000
2024-07-07 14:28:06,32.2,1.791,1.000,1.000
2024-07-07 14:28:10,32.4,1.791,1.000,1.000
2024-07-07 14:28:15,32.2,1.792,1.000,1.000
2024-07-07 14:28:19,32.4,1.791,1.000,1.000
2024-07-07 14:28:24,32.4,1.792,1.000,1.000
2024-07-07 14:28:28,32.4,1.792,1.000,1.000
2024-07-07 14:28:33,32.4,1.791,1.000,1.000
2024-07-07 14:28:37,32.4,1.791,1.000,1.000
2024-07-07 14:28:41,32.1,1.792,1.000,1.000
2024-07-07 14:28:46,32.5,1.791,1.000,1.000
2024-07-07 14:28:50,32.1,1.791,1.000,1.000
2024-07-07 14:28:55,32.1,1.791,1.000,1.000
2024-07-07 14:28:59,32.2,1.792,1.000,1.000
2024-07-07 14:29:04,32.5,1.792,1.001,1.000
2024-07-07 14:29:08,32.5,1.792,1.000,0.999
2024-07-07 14:29:12,32.4,1.791,1.000,1.000
2024-07-07 14:29:17,32.2,1.792,1.000,1.000
2024-07-07 14:29:21,32.2,1.790,1.000,1.000
2024-07-07 14:29:26,32.2,1.791,1.000,1.000
2024-07-07 14:29:30,32.5,1.791,1.000,1.000
2024-07-07 14:29:35,32.4,1.792,1.000,1.000
2024-07-07 14:29:39,32.2,1.791,1.000,0.999
2024-07-07 14:29:44,32.4,1.791,1.000,1.000
2024-07-07 14:29:48,32.2,1.791,1.000,1.000
2024-07-07 14:29:53,32.5,1.791,1.001,1.000
2024-07-07 14:29:57,32.4,1.791,1.000,1.000
2024-07-07 14:30:01,32.2,1.792,1.000,1.000
2024-07-07 14:30:06,32.4,1.791,1.000,1.000
2024-07-07 14:30:10,32.2,1.791,1.000,1.000
2024-07-07 14:30:15,32.2,1.792,1.000,1.000
2024-07-07 14:30:19,32.2,1.792,1.001,1.000
2024-07-07 14:30:24,32.2,1.792,1.000,1.000
2024-07-07 14:30:28,32.2,1.792,1.000,1.000
2024-07-07 14:30:32,32.1,1.792,1.000,1.000
2024-07-07 14:30:37,32.2,1.791,1.000,1.000
2024-07-07 14:30:41,32.2,1.791,1.000,0.999
2024-07-07 14:30:46,32.4,1.792,1.000,1.000
2024-07-07 14:30:50,32.1,1.792,1.000,1.000
2024-07-07 14:30:55,32.6,1.792,1.001,1.000
2024-07-07 14:30:59,32.4,1.792,1.000,1.000
2024-07-07 14:31:04,32.2,1.792,1.000,1.000
2024-07-07 14:31:08,32.4,1.792,1.000,1.000
2024-07-07 14:31:12,32.2,1.792,1.000,1.001
2024-07-07 14:31:17,32.1,1.792,1.000,1.000
2024-07-07 14:31:21,32.2,1.791,1.000,1.000
2024-07-07 14:31:26,32.4,1.792,1.000,1.000
2024-07-07 14:31:30,32.4,1.792,0.999,1.000
2024-07-07 14:31:35,32.0,1.791,1.000,1.000
2024-07-07 14:31:39,32.2,1.792,1.000,1.000
2024-07-07 14:31:44,32.1,1.791,1.000,1.000
2024-07-07 14:31:48,32.4,1.791,1.000,1.000
2024-07-07 14:31:52,32.2,1.792,1.000,1.000
2024-07-07 14:31:57,32.1,1.790,1.000,1.000
2024-07-07 14:32:01,32.2,1.792,1.000,1.000
2024-07-07 14:32:06,32.1,1.791,1.000,1.000
2024-07-07 14:32:10,32.2,1.792,1.000,1.000
2024-07-07 14:32:15,32.2,1.792,1.000,1.000
2024-07-07 14:32:19,32.2,1.791,1.000,1.000
2024-07-07 14:32:23,32.4,1.792,1.000,1.000
2024-07-07 14:32:28,32.4,1.792,1.000,1.000
2024-07-07 14:32:32,32.0,1.790,1.000,0.999
2024-07-07 14:32:37,32.2,1.791,1.000,0.999
2024-07-07 14:32:41,32.4,1.791,1.000,1.000
2024-07-07 14:32:46,32.0,1.792,1.001,1.000
2024-07-07 14:32:50,32.1,1.790,1.000,1.000
2024-07-07 14:32:55,32.1,1.790,1.000,1.000
2024-07-07 14:32:59,32.4,1.791,1.000,1.000
2024-07-07 14:33:03,32.2,1.792,1.000,1.000
2024-07-07 14:33:08,32.2,1.791,1.000,1.000
2024-07-07 14:33:12,32.4,1.792,1.001,1.000
2024-07-07 14:33:17,32.1,1.792,1.000,1.000
2024-07-07 14:33:21,32.5,1.792,1.000,1.000
2024-07-07 14:33:26,32.1,1.791,1.000,1.000
2024-07-07 14:33:30,32.2,1.791,1.000,1.000
2024-07-07 14:33:34,32.2,1.792,1.000,1.000
2024-07-07 14:33:39,32.5,1.792,1.000,1.000
2024-07-07 14:33:43,32.4,1.792,0.999,0.999
2024-07-07 14:33:48,32.4,1.792,1.001,1.000
2024-07-07 14:33:52,32.5,1.791,1.000,1.000
2024-07-07 14:33:57,32.4,1.792,1.000,1.000
2024-07-07 14:34:01,32.2,1.791,1.000,1.000
2024-07-07 14:34:05,32.2,1.791,1.000,1.000
2024-07-07 14:34:10,32.4,1.792,1.000,1.000
2024-07-07 14:34:14,32.2,1.792,1.000,1.000
2024-07-07 14:34:19,32.2,1.791,1.000,1.000
2024-07-07 14:34:23,32.1,1.792,1.000,1.000
2024-07-07 14:34:28,32.1,1.792,1.000,1.000
2024-07-07 14:34:32,32.5,1.791,1.000,1.000
2024-07-07 14:34:37,32.2,1.792,1.000,1.000
2024-07-07 14:34:41,32.4,1.792,1.000,1.000
2024-07-07 14:34:45,32.4,1.792,1.000,1.000
2024-07-07 14:34:50,32.2,1.792,1.000,1.000
2024-07-07 14:34:54,32.4,1.792,1.000,1.000
2024-07-07 14:34:59,32.1,1.790,1.000,1.000
2024-07-07 14:35:03,32.2,1.791,1.000,1.000
2024-07-07 14:35:07,32.1,1.790,1.000,0.999
2024-07-07 14:35:12,32.2,1.792,1.000,1.000
2024-07-07 14:35:16,32.4,1.791,1.000,1.000
2024-07-07 14:35:21,32.2,1.791,1.000,1.000
2024-07-07 14:35:25,32.1,1.790,1.000,1.000
2024-07-07 14:35:30,32.1,1.790,1.000,1.000
2024-07-07 14:35:34,32.2,1.792,1.000,1.000
2024-07-07 14:35:39,32.4,1.792,1.000,1.000
2024-07-07 14:35:43,32.2,1.791,1.000,1.000
2024-07-07 14:35:47,32.2,1.791,1.001,1.000
2024-07-07 14:35:52,32.2,1.792,1.000,1.000
2024-07-07 14:35:56,32.0,1.791,1.000,1.000
2024-07-07 14:36:01,32.4,1.791,1.000,1.000
2024-07-07 14:36:05,32.1,1.790,1.000,1.000
2024-07-07 14:36:10,32.1,1.791,1.000,0.999
2024-07-07 14:36:14,32.2,1.791,1.000,1.000
2024-07-07 14:36:18,32.2,1.791,1.000,1.000
2024-07-07 14:36:23,32.1,1.792,1.000,0.999
2024-07-07 14:36:27,32.1,1.791,1.000,1.000
2024-07-07 14:36:32,32.4,1.792,1.000,1.000
2024-07-07 14:36:36,32.2,1.791,1.000,0.999
2024-07-07 14:36:41,32.0,1.791,1.000,1.000
2024-07-07 14:36:45,32.0,1.791,1.000,1.000
2024-07-07 14:36:50,32.0,1.792,1.000,1.000
2024-07-07 14:36:54,32.1,1.791,1.000,1.000
2024-07-07 14:36:58,32.4,1.792,1.000,1.000
2024-07-07 14:37:03,32.4,1.792,1.000,1.000
2024-07-07 14:37:07,32.4,1.791,1.000,1.000
2024-07-07 14:37:12,32.2,1.791,1.000,1.000
2024-07-07 14:37:16,31.9,1.791,1.000,1.000
2024-07-07 14:37:21,32.1,1.791,1.000,1.000
2024-07-07 14:37:25,32.1,1.792,1.000,1.000
2024-07-07 14:37:29,32.2,1.791,1.000,1.000
2024-07-07 14:37:34,32.1,1.791,1.000,1.000
2024-07-07 14:37:38,32.1,1.791,1.000,1.000
2024-07-07 14:37:43,32.0,1.790,1.000,1.000
2024-07-07 14:37:47,32.1,1.791,1.000,1.000
2024-07-07 14:37:52,32.0,1.791,1.000,1.000
2024-07-07 14:37:56,32.0,1.792,1.000,0.999
2024-07-07 14:38:01,32.0,1.791,1.000,1.000
2024-07-07 14:38:05,32.0,1.791,1.000,1.000
2024-07-07 14:38:09,32.1,1.791,1.000,1.000
2024-07-07 14:38:14,32.1,1.790,1.000,0.999
2024-07-07 14:38:18,32.2,1.792,1.000,1.000
2024-07-07 14:38:23,32.1,1.792,1.000,1.000
2024-07-07 14:38:27,32.1,1.791,1.000,1.000
2024-07-07 14:38:32,32.0,1.791,1.000,1.000
2024-07-07 14:38:36,32.1,1.791,1.000,1.000
2024-07-07 14:38:41,32.2,1.791,1.000,1.000
2024-07-07 14:38:45,32.0,1.791,1.000,1.000
2024-07-07 14:38:49,32.1,1.791,1.000,1.000
2024-07-07 14:38:54,31.6,1.791,1.000,1.000
2024-07-07 14:38:58,32.2,1.792,1.000,1.000
2024-07-07 14:39:03,32.1,1.791,1.000,1.000
2024-07-07 14:39:07,32.1,1.792,1.000,1.000
2024-07-07 14:39:12,32.1,1.790,1.000,0.999
2024-07-07 14:39:16,32.1,1.792,1.000,1.000
2024-07-07 14:39:21,32.0,1.791,1.000,1.000
2024-07-07 14:39:25,32.2,1.792,1.000,1.000
2024-07-07 14:39:29,32.1,1.792,1.000,1.000
2024-07-07 14:39:34,32.0,1.792,1.000,1.000
2024-07-07 14:39:38,31.9,1.792,1.000,1.000
2024-07-07 14:39:43,31.9,1.791,1.000,1.000
2024-07-07 14:39:47,32.1,1.792,1.000,1.000
2024-07-07 14:39:52,32.0,1.792,1.000,1.000
2024-07-07 14:39:56,32.0,1.791,1.000,1.000
2024-07-07 14:40:00,32.0,1.791,1.000,1.000
2024-07-07 14:40:05,31.9,1.791,1.000,1.000
2024-07-07 14:40:09,32.0,1.791,1.000,1.000
2024-07-07 14:40:14,32.0,1.791,1.000,1.000
2024-07-07 14:40:18,32.0,1.791,1.000,1.000
2024-07-07 14:40:23,32.0,1.792,1.000,1.000
2024-07-07 14:40:27,32.0,1.791,1.000,1.000
2024-07-07 14:40:32,32.1,1.792,1.000,1.000
2024-07-07 14:40:36,31.9,1.791,1.000,1.000
2024-07-07 14:40:40,32.0,1.792,1.000,1.000
2024-07-07 14:40:45,31.9,1.791,1.000,1.000
2024-07-07 14:40:49,32.1,1.792,1.000,1.001
2024-07-07 14:40:54,31.9,1.791,1.000,1.000
2024-07-07 14:40:58,32.0,1.792,1.000,1.000
2024-07-07 14:41:03,32.1,1.791,1.000,1.000
2024-07-07 14:41:07,32.0,1.791,1.000,1.000
2024-07-07 14:41:11,31.9,1.791,1.000,1.000
2024-07-07 14:41:16,32.1,1.792,1.000,1.000
2024-07-07 14:41:20,32.0,1.791,1.000,1.000
2024-07-07 14:41:25,32.0,1.792,1.000,1.000
2024-07-07 14:41:29,32.0,1.791,1.000,1.000
2024-07-07 14:41:34,31.9,1.791,1.000,1.000
2024-07-07 14:41:38,32.0,1.791,1.000,1.000
2024-07-07 14:41:43,32.1,1.791,1.000,1.000
2024-07-07 14:41:47,32.2,1.791,1.000,1.000
2024-07-07 14:41:52,32.1,1.791,1.000,1.000
2024-07-07 14:41:56,32.1,1.791,1.000,1.000
