time,test_tx,bus_id,nodeId,adc_ch,index,sub_index,adc_data,adc_data_converted,reqmsg,requestreg,respmsg,responsereg,status
63975.16608095169,1,1,1,3,0x2400,1,45,0.010986328125,1,0x601402400010100000000000,1,0x581432400010100002d00000,1
63975.23162961006,1,1,1,4,0x2400,2,18,0.00439453125,1,0x601402400020100000000000,1,0x581432400020100001200000,1
63975.297350645065,1,1,1,5,0x2400,3,10,0.00244140625,1,0x601402400030100000000000,1,0x581432400030100000a00000,1
63975.363367795944,1,1,1,6,0x2400,4,45,0.010986328125,1,0x601402400040100000000000,1,0x581432400040100002d00000,1
63975.42899107933,1,1,1,7,0x2400,5,69,0.016845703125,1,0x601402400050100000000000,1,0x581432400050100004500000,1
63975.49465584755,1,1,1,8,0x2400,6,81,0.019775390625,1,0x601402400060100000000000,1,0x581432400060100005100000,1
63975.56298542023,1,1,1,9,0x2400,7,13,0.003173828125,1,0x601402400070100000000000,1,0x581432400070100000d00000,1
63975.63019347191,1,1,1,10,0x2400,8,14,0.00341796875,1,0x601402400080100000000000,1,0x581432400080100000e00000,1
63975.69730710983,1,1,1,11,0x2400,9,0,0.0,1,0x601402400090100000000000,1,0x581432400090100000000000,1
63975.764575481415,1,1,1,12,0x2400,A,0,0.0,1,0x6014024000a0100000000000,1,0x5814324000a0100000000000,1
63975.83301091194,1,1,1,13,0x2400,B,0,0.0,1,0x6014024000b0100000000000,1,0x5814324000b0100000000000,1
63975.89950084686,1,1,1,14,0x2400,C,0,0.0,1,0x6014024000c0100000000000,1,0x5814324000c0100000000000,1
63975.96531009674,1,1,1,15,0x2400,D,0,0.0,1,0x6014024000d0100000000000,1,0x5814324000d0100000000000,1
63976.03083586693,1,1,1,16,0x2400,E,0,0.0,1,0x6014024000e0100000000000,1,0x5814324000e0100000000000,1
63976.09648156166,1,1,1,17,0x2400,F,0,0.0,1,0x6014024000f0100000000000,1,0x5814324000f0100000000000,1
63976.161955833435,1,1,1,18,0x2400,10,64,0.015625,1,0x601402400100100000000000,1,0x581432400100100004000000,1
63976.22770833969,1,1,1,19,0x2400,11,13,0.003173828125,1,0x601402400110100000000000,1,0x581432400110100000d00000,1
63976.29344725609,1,1,1,20,0x2400,12,17,0.004150390625,1,0x601402400120100000000000,1,0x581432400120100001100000,1
63976.361038684845,1,1,1,21,0x2400,13,73,0.017822265625,1,0x601402400130100000000000,1,0x581432400130100004900000,1
63976.4285364151,1,1,1,22,0x2400,14,64,0.015625,1,0x601402400140100000000000,1,0x581432400140100004000000,1
63976.49686551094,1,1,1,23,0x2400,15,82,0.02001953125,1,0x601402400150100000000000,1,0x581432400150100005200000,1
63976.56577825546,1,1,1,24,0x2400,16,0,0.0,1,0x601402400160100000000000,1,0x581432400160100000000000,1
63976.63201546669,1,1,1,25,0x2400,17,18,0.00439453125,1,0x601402400170100000000000,1,0x581432400170100001200000,1
63976.698204278946,1,1,1,26,0x2400,18,6,0.00146484375,1,0x601402400180100000000000,1,0x581432400180100000600000,1
63976.76355242729,1,1,1,27,0x2400,19,49,0.011962890625,1,0x601402400190100000000000,1,0x581432400190100003100000,1
63976.82928657532,1,1,1,28,0x2400,1A,14,0.00341796875,1,0x6014024001a0100000000000,1,0x5814324001a0100000e00000,1
