Times,elabsed_time,dec_code_err,dec_disp_err,dec10b_counter,rst_counter,enc10b_counter
2024-07-07_16:15:30,642.5334284305573,0.0,188.0,5.0,10.0,52.0
2024-07-07_16:15:39,651.9421117305756,0.0,188.0,5.0,10.0,84.0
2024-07-07_16:15:48,661.3269703388214,0.0,188.0,5.0,10.0,116.0
2024-07-07_16:15:58,670.8296716213226,0.0,188.0,5.0,10.0,148.0
2024-07-07_16:16:07,680.2739534378052,0.0,188.0,5.0,10.0,180.0
2024-07-07_16:16:17,689.7559976577759,0.0,188.0,5.0,10.0,212.0
2024-07-07_16:16:26,699.1852467060089,0.0,188.0,5.0,10.0,244.0
2024-07-07_16:16:36,708.6155261993408,0.0,188.0,5.0,10.0,52.0
2024-07-07_16:16:45,717.9165601730347,0.0,188.0,5.0,10.0,84.0
2024-07-07_16:16:54,727.3077375888824,0.0,188.0,5.0,10.0,116.0
2024-07-07_16:17:04,736.6434297561646,0.0,188.0,5.0,10.0,148.0
2024-07-07_16:17:13,746.0396208763123,0.0,188.0,5.0,10.0,180.0
2024-07-07_16:17:22,755.4239337444305,0.0,188.0,5.0,10.0,212.0
2024-07-07_16:17:32,764.784036397934,0.0,188.0,5.0,10.0,244.0
2024-07-07_16:17:41,774.382666349411,0.0,188.0,5.0,10.0,20.0
2024-07-07_16:17:51,783.8312125205994,0.0,188.0,5.0,10.0,52.0
2024-07-07_16:18:00,793.3391797542572,0.0,188.0,5.0,10.0,84.0
2024-07-07_16:18:10,802.7418880462646,0.0,188.0,5.0,10.0,116.0
2024-07-07_16:18:19,812.1836411952972,0.0,188.0,5.0,10.0,148.0
2024-07-07_16:18:29,821.5864470005035,0.0,188.0,5.0,10.0,176.0
2024-07-07_16:18:38,831.0633952617645,0.0,188.0,5.0,10.0,208.0
2024-07-07_16:18:48,840.538747549057,0.0,188.0,5.0,10.0,240.0
2024-07-07_16:18:57,849.9134998321533,0.0,188.0,5.0,10.0,16.0
2024-07-07_16:19:06,859.2470180988312,0.0,188.0,5.0,10.0,48.0
2024-07-07_16:19:16,868.6070775985718,0.0,188.0,5.0,10.0,80.0
2024-07-07_16:19:25,878.0370049476624,0.0,188.0,5.0,10.0,112.0
2024-07-07_16:19:34,887.4192743301392,0.0,188.0,5.0,10.0,144.0
2024-07-07_16:19:44,896.8986475467682,0.0,188.0,5.0,10.0,176.0
2024-07-07_16:19:53,906.3487119674683,0.0,188.0,5.0,10.0,211.0
2024-07-07_16:20:03,915.8755173683167,0.0,188.0,5.0,10.0,242.0
2024-07-07_16:20:12,925.3993785381317,0.0,188.0,5.0,10.0,18.0
2024-07-07_16:20:22,934.8929147720337,0.0,188.0,5.0,10.0,50.0
2024-07-07_16:20:31,944.4169344902039,0.0,188.0,5.0,10.0,82.0
2024-07-07_16:20:41,953.9454679489136,0.0,188.0,5.0,10.0,114.0
2024-07-07_16:20:50,963.4523947238922,0.0,188.0,5.0,10.0,145.0
2024-07-07_16:21:00,972.7479746341705,0.0,188.0,5.0,10.0,177.0
2024-07-07_16:21:09,982.1941521167755,0.0,188.0,5.0,10.0,209.0
2024-07-07_16:21:19,991.6019690036774,0.0,188.0,5.0,10.0,241.0
2024-07-07_16:21:28,1001.0109360218048,0.0,188.0,5.0,10.0,49.0
2024-07-07_16:21:38,1010.4915928840637,0.0,188.0,5.0,10.0,81.0
2024-07-07_16:21:47,1019.928539276123,0.0,188.0,5.0,10.0,113.0
2024-07-07_16:21:56,1029.3949439525604,0.0,188.0,5.0,10.0,145.0
2024-07-07_16:22:06,1038.8771760463715,0.0,188.0,5.0,10.0,176.0
2024-07-07_16:22:15,1048.24352145195,0.0,188.0,5.0,10.0,208.0
2024-07-07_16:22:25,1057.6710035800934,0.0,188.0,5.0,10.0,240.0
2024-07-07_16:22:34,1067.1153955459595,0.0,188.0,5.0,10.0,15.0
2024-07-07_16:22:44,1076.6698927879333,0.0,188.0,5.0,10.0,47.0
2024-07-07_16:22:53,1086.0021243095398,0.0,188.0,5.0,10.0,79.0
2024-07-07_16:23:02,1095.4334824085236,0.0,188.0,5.0,10.0,111.0
2024-07-07_16:23:12,1104.911021232605,0.0,188.0,5.0,10.0,143.0
2024-07-07_16:23:21,1114.3869211673737,0.0,188.0,5.0,10.0,143.0
2024-07-07_16:23:31,1123.8176848888397,0.0,188.0,5.0,10.0,175.0
2024-07-07_16:23:40,1133.2732863426208,0.0,188.0,5.0,10.0,207.0
2024-07-07_16:23:50,1142.8027911186218,0.0,188.0,5.0,10.0,239.0
2024-07-07_16:23:59,1152.2374782562256,0.0,188.0,5.0,10.0,15.0
2024-07-07_16:24:09,1161.7311296463013,0.0,188.0,5.0,10.0,47.0
2024-07-07_16:24:18,1171.1591274738312,0.0,188.0,5.0,10.0,79.0
2024-07-07_16:24:28,1180.6746990680695,0.0,188.0,5.0,10.0,111.0
2024-07-07_16:24:37,1190.100703239441,0.0,188.0,5.0,10.0,143.0
2024-07-07_16:24:47,1199.5183999538422,0.0,188.0,5.0,10.0,175.0
2024-07-07_16:24:56,1208.9375739097595,0.0,188.0,5.0,10.0,207.0
2024-07-07_16:25:05,1218.3489410877228,0.0,188.0,5.0,10.0,239.0
2024-07-07_16:25:15,1227.7598459720612,0.0,188.0,5.0,10.0,15.0
2024-07-07_16:25:24,1237.295723438263,0.0,188.0,5.0,10.0,47.0
2024-07-07_16:25:34,1246.665842294693,0.0,188.0,5.0,10.0,79.0
2024-07-07_16:25:43,1256.1259100437164,0.0,188.0,5.0,10.0,111.0
2024-07-07_16:25:53,1265.6302318572998,0.0,188.0,5.0,10.0,143.0
2024-07-07_16:26:02,1275.088945388794,0.0,188.0,5.0,10.0,175.0
2024-07-07_16:26:12,1284.5822622776031,0.0,188.0,5.0,10.0,207.0
2024-07-07_16:26:21,1294.083476781845,0.0,188.0,5.0,10.0,239.0
2024-07-07_16:26:30,1303.3812618255615,0.0,188.0,5.0,10.0,15.0
2024-07-07_16:26:40,1312.9489755630493,0.0,188.0,5.0,10.0,47.0
2024-07-07_16:26:49,1322.4541068077087,0.0,188.0,5.0,10.0,79.0
2024-07-07_16:26:59,1331.897881269455,0.0,188.0,5.0,10.0,111.0
2024-07-07_16:27:08,1341.2982242107391,0.0,188.0,5.0,10.0,143.0
2024-07-07_16:27:18,1350.8225238323212,0.0,188.0,5.0,10.0,175.0
2024-07-07_16:27:27,1360.212084531784,0.0,188.0,5.0,10.0,207.0
2024-07-07_16:27:37,1369.6112844944,0.0,188.0,5.0,10.0,239.0
2024-07-07_16:27:46,1378.9329810142517,0.0,188.0,5.0,10.0,15.0
2024-07-07_16:27:56,1388.505835056305,0.0,188.0,5.0,10.0,47.0
2024-07-07_16:28:05,1398.0035381317139,0.0,188.0,5.0,10.0,79.0
2024-07-07_16:28:14,1407.4400041103363,0.0,188.0,5.0,10.0,111.0
2024-07-07_16:28:24,1416.9345920085907,0.0,188.0,5.0,10.0,138.0
2024-07-07_16:28:33,1426.3380234241486,0.0,188.0,5.0,10.0,169.0
2024-07-07_16:28:43,1435.9088428020477,0.0,188.0,5.0,10.0,201.0
2024-07-07_16:28:52,1445.3548262119293,0.0,188.0,5.0,10.0,233.0
2024-07-07_16:29:02,1454.8276903629303,0.0,188.0,5.0,10.0,9.0
2024-07-07_16:29:11,1464.2655882835388,0.0,188.0,5.0,10.0,41.0
2024-07-07_16:29:21,1473.781599521637,0.0,188.0,5.0,10.0,73.0
2024-07-07_16:29:30,1483.1729571819305,0.0,188.0,5.0,10.0,104.0
2024-07-07_16:29:40,1492.557979106903,0.0,188.0,5.0,10.0,136.0
2024-07-07_16:29:49,1501.933449268341,0.0,188.0,5.0,10.0,168.0
2024-07-07_16:29:58,1511.2982499599457,0.0,188.0,5.0,10.0,200.0
2024-07-07_16:30:08,1520.7519888877869,0.0,188.0,5.0,10.0,232.0
2024-07-07_16:30:17,1530.1687996387482,0.0,188.0,5.0,10.0,8.0
2024-07-07_16:30:27,1539.5980265140533,0.0,188.0,5.0,10.0,40.0
2024-07-07_16:30:36,1549.0898520946503,0.0,188.0,5.0,10.0,72.0
2024-07-07_16:31:18,1591.3076343536377,0.0,188.0,5.0,10.0,104.0
2024-07-07_16:31:44,1617.4696452617645,8.0,0.0,0.0,0.0,4.0
2024-07-07_16:31:56,1628.5464391708374,2.0,0.0,2.0,2.0,4.0
2024-07-07_16:32:36,1668.831886291504,2.0,5.0,2.0,0.0,2.0
2024-07-07_16:32:47,1679.8390192985535,0.0,2.0,2.0,0.0,2.0
2024-07-07_16:32:58,1690.8241567611694,0.0,2.0,2.0,2.0,2.0
2024-07-07_16:33:09,1701.8015406131744,4.0,2.0,8.0,2.0,2.0
2024-07-07_16:33:20,1712.6364152431488,2.0,2.0,2.0,2.0,0.0
2024-07-07_16:33:31,1723.5995728969574,2.0,0.0,4.0,2.0,0.0
2024-07-07_16:33:42,1734.5223426818848,2.0,8.0,2.0,2.0,0.0
2024-07-07_16:33:53,1745.5293271541595,2.0,0.0,2.0,0.0,2.0
2024-07-07_16:34:03,1756.4559996128082,0.0,2.0,2.0,5.0,2.0
2024-07-07_16:34:14,1767.467315196991,0.0,2.0,0.0,2.0,2.0
2024-07-07_16:34:25,1778.468031167984,0.0,2.0,0.0,2.0,2.0
2024-07-07_16:34:36,1789.442321062088,2.0,2.0,5.0,2.0,0.0
2024-07-07_16:34:47,1800.4187865257263,2.0,0.0,2.0,2.0,0.0
2024-07-07_16:34:58,1811.3927164077759,2.0,0.0,2.0,2.0,4.0
2024-07-07_16:35:09,1822.4117186069489,2.0,4.0,2.0,8.0,2.0
2024-07-07_16:35:20,1833.3561656475067,0.0,2.0,2.0,2.0,2.0
2024-07-07_16:35:31,1844.3492195606232,0.0,2.0,0.0,2.0,2.0
2024-07-07_16:35:42,1855.4611158370972,2.0,2.0,8.0,2.0,2.0
2024-07-07_16:35:53,1866.3741085529327,2.0,2.0,0.0,2.0,0.0
2024-07-07_16:36:04,1877.309830904007,2.0,0.0,2.0,2.0,5.0
2024-07-07_16:36:15,1888.3602721691132,2.0,0.0,2.0,0.0,2.0
2024-07-07_16:36:27,1899.4912877082825,2.0,0.0,2.0,0.0,2.0
2024-07-07_16:36:38,1910.8403306007385,0.0,2.0,2.0,5.0,2.0
2024-07-07_16:36:49,1921.8041429519653,5.0,2.0,0.0,2.0,2.0
2024-07-07_16:37:15,1948.056634426117,2.0,2.0,0.0,2.0,2.0
2024-07-07_16:37:26,1959.0424001216888,2.0,2.0,4.0,2.0,8.0
2024-07-07_16:37:37,1970.0626032352448,2.0,0.0,2.0,2.0,2.0
2024-07-07_16:38:03,1995.9305129051208,2.0,0.0,2.0,0.0,4.0
2024-07-07_16:38:14,2007.4494552612305,2.0,4.0,2.0,8.0,2.0
2024-07-07_16:38:26,2018.618292093277,8.0,2.0,2.0,0.0,2.0
2024-07-07_16:38:37,2029.489619731903,2.0,2.0,0.0,2.0,2.0
2024-07-07_16:38:47,2040.3592944145203,2.0,2.0,0.0,2.0,0.0
2024-07-07_16:39:13,2066.324616909027,2.0,2.0,0.0,2.0,0.0
2024-07-07_16:39:38,2091.3302550315857,2.0,0.0,2.0,2.0,5.0
2024-07-07_16:39:49,2101.5874121189117,2.0,5.0,2.0,0.0,2.0
2024-07-07_16:39:59,2112.2241332530975,0.0,2.0,2.0,0.0,2.0
2024-07-07_16:40:10,2123.237813949585,0.0,2.0,2.0,4.0,2.0
2024-07-07_16:40:21,2134.0737268924713,5.0,2.0,0.0,2.0,2.0
2024-07-07_16:04:47,2140.1332445144653,None,None,None,None,End of Test
